,Year,County,Hospital,Surgery,Latitude,Longitude,Total_cases,Cost,renta_per_capita,Poblacion
10203,2013,Santa Clara,Saint Louise Regional Hospital,Breast,37.03731,-121.57411,21,30,32795,1682585.0
10204,2013,Santa Clara,Saint Louise Regional Hospital,Brain,37.03731,-121.57411,1,100,32795,1682585.0
10205,2013,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Stomach,37.334597,-121.995774,24,72,32795,1682585.0
10206,2013,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Rectum,37.334597,-121.995774,8,52,32795,1682585.0
10207,2013,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Prostate,37.334597,-121.995774,209,153,32795,1682585.0
10208,2013,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Pancreas,37.334597,-121.995774,3,74,32795,1682585.0
10209,2013,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Lung,37.334597,-121.995774,42,56,32795,1682585.0
10210,2013,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Liver,37.334597,-121.995774,7,100,32795,1682585.0
10211,2013,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Esophagus,37.334597,-121.995774,2,250,32795,1682585.0
10212,2013,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Colon,37.334597,-121.995774,68,52,32795,1682585.0
10213,2013,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Breast,37.334597,-121.995774,362,30,32795,1682585.0
10214,2013,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Bladder,37.334597,-121.995774,11,65,32795,1682585.0
10215,2014,Santa Clara,Regional Medical of San Jose,Rectum,37.36332,-121.84837,5,52,32795,1682585.0
10216,2014,Santa Clara,Regional Medical of San Jose,Stomach,37.36332,-121.84837,2,72,32795,1682585.0
10217,2014,Santa Clara,Regional Medical of San Jose,Prostate,37.36332,-121.84837,2,153,32795,1682585.0
10218,2014,Santa Clara,Regional Medical of San Jose,Lung,37.36332,-121.84837,5,56,32795,1682585.0
10219,2014,Santa Clara,Regional Medical of San Jose,Liver,37.36332,-121.84837,2,100,32795,1682585.0
10220,2014,Santa Clara,Regional Medical of San Jose,Breast,37.36332,-121.84837,47,30,32795,1682585.0
10221,2014,Santa Clara,Regional Medical of San Jose,Brain,37.36332,-121.84837,9,100,32795,1682585.0
10222,2014,Santa Clara,Regional Medical of San Jose,Colon,37.36332,-121.84837,22,52,32795,1682585.0
10223,2014,Santa Clara,El Camino Hospital,Stomach,37.36779,-122.07801,5,72,32795,1682585.0
10224,2014,Santa Clara,El Camino Hospital,Rectum,37.36779,-122.07801,18,52,32795,1682585.0
10225,2014,Santa Clara,El Camino Hospital,Prostate,37.36779,-122.07801,43,153,32795,1682585.0
10226,2014,Santa Clara,El Camino Hospital,Pancreas,37.36779,-122.07801,4,74,32795,1682585.0
10227,2014,Santa Clara,El Camino Hospital,Lung,37.36779,-122.07801,25,56,32795,1682585.0
10228,2014,Santa Clara,El Camino Hospital,Liver,37.36779,-122.07801,6,100,32795,1682585.0
10229,2014,Santa Clara,El Camino Hospital,Colon,37.36779,-122.07801,67,52,32795,1682585.0
10230,2014,Santa Clara,El Camino Hospital,Breast,37.36779,-122.07801,119,30,32795,1682585.0
10231,2014,Santa Clara,El Camino Hospital,Brain,37.36779,-122.07801,12,100,32795,1682585.0
10232,2014,Santa Clara,El Camino Hospital,Bladder,37.36779,-122.07801,5,65,32795,1682585.0
10233,2014,Santa Clara,Good Samaritan Hospital  San Jose,Stomach,37.25116,-121.9449,2,72,32795,1682585.0
10234,2014,Santa Clara,Good Samaritan Hospital  San Jose,Rectum,37.25116,-121.9449,8,52,32795,1682585.0
10235,2014,Santa Clara,Good Samaritan Hospital  San Jose,Prostate,37.25116,-121.9449,20,153,32795,1682585.0
10236,2014,Santa Clara,Good Samaritan Hospital  San Jose,Pancreas,37.25116,-121.9449,1,74,32795,1682585.0
10237,2014,Santa Clara,Good Samaritan Hospital  San Jose,Lung,37.25116,-121.9449,22,56,32795,1682585.0
10238,2014,Santa Clara,Good Samaritan Hospital  San Jose,Liver,37.25116,-121.9449,3,100,32795,1682585.0
10239,2014,Santa Clara,Good Samaritan Hospital  San Jose,Colon,37.25116,-121.9449,45,52,32795,1682585.0
10240,2014,Santa Clara,Good Samaritan Hospital  San Jose,Breast,37.25116,-121.9449,167,30,32795,1682585.0
10241,2014,Santa Clara,Good Samaritan Hospital  San Jose,Brain,37.25116,-121.9449,20,100,32795,1682585.0
10242,2014,Santa Clara,Good Samaritan Hospital  San Jose,Bladder,37.25116,-121.9449,1,65,32795,1682585.0
10243,2014,Santa Clara,OConnor Hospital,Rectum,37.32714,-121.93727,11,52,32795,1682585.0
10244,2014,Santa Clara,OConnor Hospital,Stomach,37.32714,-121.93727,8,72,32795,1682585.0
10245,2014,Santa Clara,OConnor Hospital,Prostate,37.32714,-121.93727,1,153,32795,1682585.0
10246,2014,Santa Clara,OConnor Hospital,Pancreas,37.32714,-121.93727,6,74,32795,1682585.0
10247,2014,Santa Clara,OConnor Hospital,Lung,37.32714,-121.93727,37,56,32795,1682585.0
10248,2014,Santa Clara,OConnor Hospital,Liver,37.32714,-121.93727,4,100,32795,1682585.0
10249,2014,Santa Clara,OConnor Hospital,Esophagus,37.32714,-121.93727,1,250,32795,1682585.0
10250,2014,Santa Clara,OConnor Hospital,Colon,37.32714,-121.93727,33,52,32795,1682585.0
10251,2014,Santa Clara,OConnor Hospital,Breast,37.32714,-121.93727,61,30,32795,1682585.0
10252,2014,Santa Clara,OConnor Hospital,Brain,37.32714,-121.93727,8,100,32795,1682585.0
10253,2014,Santa Clara,Santa Clara Valley Medical Center,Stomach,37.31346,-121.93202,4,72,32795,1682585.0
10254,2014,Santa Clara,Santa Clara Valley Medical Center,Prostate,37.31346,-121.93202,9,153,32795,1682585.0
10255,2014,Santa Clara,Santa Clara Valley Medical Center,Lung,37.31346,-121.93202,12,56,32795,1682585.0
10256,2014,Santa Clara,Santa Clara Valley Medical Center,Liver,37.31346,-121.93202,3,100,32795,1682585.0
10257,2014,Santa Clara,Santa Clara Valley Medical Center,Breast,37.31346,-121.93202,132,30,32795,1682585.0
10258,2014,Santa Clara,Santa Clara Valley Medical Center,Brain,37.31346,-121.93202,21,100,32795,1682585.0
10259,2014,Santa Clara,Santa Clara Valley Medical Center,Bladder,37.31346,-121.93202,3,65,32795,1682585.0
10260,2014,Santa Clara,Santa Clara Valley Medical Center,Colon,37.31346,-121.93202,30,52,32795,1682585.0
10261,2014,Santa Clara,Santa Clara Valley Medical Center,Rectum,37.31346,-121.93202,13,52,32795,1682585.0
10262,2014,Santa Clara,Stanford Hospital,Rectum,37.43342,-122.17827,63,52,32795,1682585.0
10263,2014,Santa Clara,Stanford Hospital,Prostate,37.43342,-122.17827,168,153,32795,1682585.0
10264,2014,Santa Clara,Stanford Hospital,Pancreas,37.43342,-122.17827,57,74,32795,1682585.0
10265,2014,Santa Clara,Stanford Hospital,Lung,37.43342,-122.17827,94,56,32795,1682585.0
10266,2014,Santa Clara,Stanford Hospital,Liver,37.43342,-122.17827,129,100,32795,1682585.0
10267,2014,Santa Clara,Stanford Hospital,Esophagus,37.43342,-122.17827,14,250,32795,1682585.0
10268,2014,Santa Clara,Stanford Hospital,Colon,37.43342,-122.17827,90,52,32795,1682585.0
10269,2014,Santa Clara,Stanford Hospital,Breast,37.43342,-122.17827,525,30,32795,1682585.0
10270,2014,Santa Clara,Stanford Hospital,Brain,37.43342,-122.17827,121,100,32795,1682585.0
10271,2014,Santa Clara,Stanford Hospital,Bladder,37.43342,-122.17827,69,65,32795,1682585.0
10272,2014,Santa Clara,Stanford Hospital,Stomach,37.43342,-122.17827,48,72,32795,1682585.0
10273,2014,Santa Clara,Kaiser Foundation Hospital  San Jose,Stomach,37.23924,-121.80269,5,72,32795,1682585.0
10274,2014,Santa Clara,Kaiser Foundation Hospital  San Jose,Rectum,37.23924,-121.80269,19,52,32795,1682585.0
10275,2014,Santa Clara,Kaiser Foundation Hospital  San Jose,Prostate,37.23924,-121.80269,5,153,32795,1682585.0
10276,2014,Santa Clara,Kaiser Foundation Hospital  San Jose,Pancreas,37.23924,-121.80269,8,74,32795,1682585.0
10277,2014,Santa Clara,Kaiser Foundation Hospital  San Jose,Liver,37.23924,-121.80269,7,100,32795,1682585.0
10278,2014,Santa Clara,Kaiser Foundation Hospital  San Jose,Colon,37.23924,-121.80269,47,52,32795,1682585.0
10279,2014,Santa Clara,Kaiser Foundation Hospital  San Jose,Breast,37.23924,-121.80269,164,30,32795,1682585.0
10280,2014,Santa Clara,Kaiser Foundation Hospital  San Jose,Bladder,37.23924,-121.80269,9,65,32795,1682585.0
10281,2014,Santa Clara,Saint Louise Regional Hospital,Rectum,37.03731,-121.57411,3,52,32795,1682585.0
10282,2014,Santa Clara,Saint Louise Regional Hospital,Colon,37.03731,-121.57411,7,52,32795,1682585.0
10283,2014,Santa Clara,Saint Louise Regional Hospital,Breast,37.03731,-121.57411,24,30,32795,1682585.0
10284,2014,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Stomach,37.334597,-121.995774,14,72,32795,1682585.0
10285,2014,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Rectum,37.334597,-121.995774,7,52,32795,1682585.0
10286,2014,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Prostate,37.334597,-121.995774,107,153,32795,1682585.0
10287,2014,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Pancreas,37.334597,-121.995774,1,74,32795,1682585.0
10288,2014,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Lung,37.334597,-121.995774,56,56,32795,1682585.0
10289,2014,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Liver,37.334597,-121.995774,1,100,32795,1682585.0
10290,2014,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Esophagus,37.334597,-121.995774,6,250,32795,1682585.0
10291,2014,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Colon,37.334597,-121.995774,77,52,32795,1682585.0
10292,2014,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Breast,37.334597,-121.995774,307,30,32795,1682585.0
10293,2014,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Bladder,37.334597,-121.995774,15,65,32795,1682585.0
10294,2015,Santa Clara,Regional Medical of San Jose,Breast,37.36332,-121.84837,34,30,32795,1682585.0
10295,2015,Santa Clara,Regional Medical of San Jose,Prostate,37.36332,-121.84837,1,153,32795,1682585.0
10296,2015,Santa Clara,Regional Medical of San Jose,Stomach,37.36332,-121.84837,4,72,32795,1682585.0
10297,2015,Santa Clara,Regional Medical of San Jose,Rectum,37.36332,-121.84837,4,52,32795,1682585.0
10298,2015,Santa Clara,Regional Medical of San Jose,Lung,37.36332,-121.84837,2,56,32795,1682585.0
10299,2015,Santa Clara,Regional Medical of San Jose,Esophagus,37.36332,-121.84837,1,250,32795,1682585.0
10300,2015,Santa Clara,Regional Medical of San Jose,Colon,37.36332,-121.84837,15,52,32795,1682585.0
10301,2015,Santa Clara,Regional Medical of San Jose,Brain,37.36332,-121.84837,2,100,32795,1682585.0
10302,2015,Santa Clara,El Camino Hospital,Stomach,37.36779,-122.07801,4,72,32795,1682585.0
10303,2015,Santa Clara,El Camino Hospital,Rectum,37.36779,-122.07801,11,52,32795,1682585.0
10304,2015,Santa Clara,El Camino Hospital,Prostate,37.36779,-122.07801,53,153,32795,1682585.0
10305,2015,Santa Clara,El Camino Hospital,Pancreas,37.36779,-122.07801,7,74,32795,1682585.0
10306,2015,Santa Clara,El Camino Hospital,Lung,37.36779,-122.07801,30,56,32795,1682585.0
10307,2015,Santa Clara,El Camino Hospital,Liver,37.36779,-122.07801,3,100,32795,1682585.0
10308,2015,Santa Clara,El Camino Hospital,Esophagus,37.36779,-122.07801,1,250,32795,1682585.0
10309,2015,Santa Clara,El Camino Hospital,Colon,37.36779,-122.07801,48,52,32795,1682585.0
10310,2015,Santa Clara,El Camino Hospital,Breast,37.36779,-122.07801,84,30,32795,1682585.0
10311,2015,Santa Clara,El Camino Hospital,Brain,37.36779,-122.07801,8,100,32795,1682585.0
10312,2015,Santa Clara,El Camino Hospital,Bladder,37.36779,-122.07801,4,65,32795,1682585.0
10313,2015,Santa Clara,Good Samaritan Hospital  San Jose,Stomach,37.25116,-121.9449,4,72,32795,1682585.0
10314,2015,Santa Clara,Good Samaritan Hospital  San Jose,Rectum,37.25116,-121.9449,7,52,32795,1682585.0
10315,2015,Santa Clara,Good Samaritan Hospital  San Jose,Prostate,37.25116,-121.9449,17,153,32795,1682585.0
10316,2015,Santa Clara,Good Samaritan Hospital  San Jose,Pancreas,37.25116,-121.9449,1,74,32795,1682585.0
10317,2015,Santa Clara,Good Samaritan Hospital  San Jose,Lung,37.25116,-121.9449,16,56,32795,1682585.0
10318,2015,Santa Clara,Good Samaritan Hospital  San Jose,Liver,37.25116,-121.9449,3,100,32795,1682585.0
10319,2015,Santa Clara,Good Samaritan Hospital  San Jose,Esophagus,37.25116,-121.9449,4,250,32795,1682585.0
10320,2015,Santa Clara,Good Samaritan Hospital  San Jose,Colon,37.25116,-121.9449,33,52,32795,1682585.0
10321,2015,Santa Clara,Good Samaritan Hospital  San Jose,Breast,37.25116,-121.9449,139,30,32795,1682585.0
10322,2015,Santa Clara,Good Samaritan Hospital  San Jose,Brain,37.25116,-121.9449,6,100,32795,1682585.0
10323,2015,Santa Clara,OConnor Hospital,Stomach,37.32714,-121.93727,3,72,32795,1682585.0
10324,2015,Santa Clara,OConnor Hospital,Rectum,37.32714,-121.93727,8,52,32795,1682585.0
10325,2015,Santa Clara,OConnor Hospital,Pancreas,37.32714,-121.93727,4,74,32795,1682585.0
10326,2015,Santa Clara,OConnor Hospital,Lung,37.32714,-121.93727,23,56,32795,1682585.0
10327,2015,Santa Clara,OConnor Hospital,Liver,37.32714,-121.93727,6,100,32795,1682585.0
10328,2015,Santa Clara,OConnor Hospital,Colon,37.32714,-121.93727,21,52,32795,1682585.0
10329,2015,Santa Clara,OConnor Hospital,Breast,37.32714,-121.93727,46,30,32795,1682585.0
10330,2015,Santa Clara,OConnor Hospital,Brain,37.32714,-121.93727,4,100,32795,1682585.0
10331,2015,Santa Clara,OConnor Hospital,Bladder,37.32714,-121.93727,1,65,32795,1682585.0
10332,2015,Santa Clara,Santa Clara Valley Medical Center,Stomach,37.31346,-121.93202,5,72,32795,1682585.0
10333,2015,Santa Clara,Santa Clara Valley Medical Center,Rectum,37.31346,-121.93202,5,52,32795,1682585.0
10334,2015,Santa Clara,Santa Clara Valley Medical Center,Prostate,37.31346,-121.93202,7,153,32795,1682585.0
10335,2015,Santa Clara,Santa Clara Valley Medical Center,Lung,37.31346,-121.93202,11,56,32795,1682585.0
10336,2015,Santa Clara,Santa Clara Valley Medical Center,Liver,37.31346,-121.93202,3,100,32795,1682585.0
10337,2015,Santa Clara,Santa Clara Valley Medical Center,Colon,37.31346,-121.93202,28,52,32795,1682585.0
10338,2015,Santa Clara,Santa Clara Valley Medical Center,Breast,37.31346,-121.93202,94,30,32795,1682585.0
10339,2015,Santa Clara,Santa Clara Valley Medical Center,Brain,37.31346,-121.93202,12,100,32795,1682585.0
10340,2015,Santa Clara,Santa Clara Valley Medical Center,Bladder,37.31346,-121.93202,1,65,32795,1682585.0
10341,2015,Santa Clara,Santa Clara Valley Medical Center,Pancreas,37.31346,-121.93202,1,74,32795,1682585.0
10342,2015,Santa Clara,Stanford Hospital,Stomach,37.43342,-122.17827,47,72,32795,1682585.0
10343,2015,Santa Clara,Stanford Hospital,Rectum,37.43342,-122.17827,64,52,32795,1682585.0
10344,2015,Santa Clara,Stanford Hospital,Prostate,37.43342,-122.17827,148,153,32795,1682585.0
10345,2015,Santa Clara,Stanford Hospital,Pancreas,37.43342,-122.17827,56,74,32795,1682585.0
10346,2015,Santa Clara,Stanford Hospital,Lung,37.43342,-122.17827,67,56,32795,1682585.0
10347,2015,Santa Clara,Stanford Hospital,Liver,37.43342,-122.17827,89,100,32795,1682585.0
10348,2015,Santa Clara,Stanford Hospital,Esophagus,37.43342,-122.17827,20,250,32795,1682585.0
10349,2015,Santa Clara,Stanford Hospital,Colon,37.43342,-122.17827,70,52,32795,1682585.0
10350,2015,Santa Clara,Stanford Hospital,Breast,37.43342,-122.17827,408,30,32795,1682585.0
10351,2015,Santa Clara,Stanford Hospital,Brain,37.43342,-122.17827,98,100,32795,1682585.0
10352,2015,Santa Clara,Stanford Hospital,Bladder,37.43342,-122.17827,53,65,32795,1682585.0
10353,2015,Santa Clara,Kaiser Foundation Hospital  San Jose,Stomach,37.23924,-121.80269,2,72,32795,1682585.0
10354,2015,Santa Clara,Kaiser Foundation Hospital  San Jose,Rectum,37.23924,-121.80269,20,52,32795,1682585.0
10355,2015,Santa Clara,Kaiser Foundation Hospital  San Jose,Pancreas,37.23924,-121.80269,9,74,32795,1682585.0
10356,2015,Santa Clara,Kaiser Foundation Hospital  San Jose,Liver,37.23924,-121.80269,12,100,32795,1682585.0
10357,2015,Santa Clara,Kaiser Foundation Hospital  San Jose,Colon,37.23924,-121.80269,28,52,32795,1682585.0
10358,2015,Santa Clara,Kaiser Foundation Hospital  San Jose,Breast,37.23924,-121.80269,119,30,32795,1682585.0
10359,2015,Santa Clara,Kaiser Foundation Hospital  San Jose,Bladder,37.23924,-121.80269,1,65,32795,1682585.0
10360,2015,Santa Clara,Saint Louise Regional Hospital,Rectum,37.03731,-121.57411,2,52,32795,1682585.0
10361,2015,Santa Clara,Saint Louise Regional Hospital,Colon,37.03731,-121.57411,6,52,32795,1682585.0
10362,2015,Santa Clara,Saint Louise Regional Hospital,Breast,37.03731,-121.57411,22,30,32795,1682585.0
10363,2015,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Stomach,37.334597,-121.995774,11,72,32795,1682585.0
10364,2015,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Rectum,37.334597,-121.995774,3,52,32795,1682585.0
10365,2015,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Prostate,37.334597,-121.995774,77,153,32795,1682585.0
10366,2015,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Pancreas,37.334597,-121.995774,1,74,32795,1682585.0
10367,2015,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Lung,37.334597,-121.995774,34,56,32795,1682585.0
10368,2015,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Liver,37.334597,-121.995774,1,100,32795,1682585.0
10369,2015,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Esophagus,37.334597,-121.995774,4,250,32795,1682585.0
10370,2015,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Colon,37.334597,-121.995774,37,52,32795,1682585.0
10371,2015,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Breast,37.334597,-121.995774,291,30,32795,1682585.0
10372,2015,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Bladder,37.334597,-121.995774,10,65,32795,1682585.0
10373,2016,Santa Clara,El Camino Hospital,Bladder,37.36779,-122.07801,9,65,32795,1682585.0
10374,2016,Santa Clara,El Camino Hospital,Brain,37.36779,-122.07801,11,100,32795,1682585.0
10375,2016,Santa Clara,El Camino Hospital,Breast,37.36779,-122.07801,115,30,32795,1682585.0
10376,2016,Santa Clara,El Camino Hospital,Colon,37.36779,-122.07801,65,52,32795,1682585.0
10377,2016,Santa Clara,El Camino Hospital,Esophagus,37.36779,-122.07801,1,250,32795,1682585.0
10378,2016,Santa Clara,El Camino Hospital,Liver,37.36779,-122.07801,7,100,32795,1682585.0
10379,2016,Santa Clara,El Camino Hospital,Lung,37.36779,-122.07801,27,56,32795,1682585.0
10380,2016,Santa Clara,El Camino Hospital,Pancreas,37.36779,-122.07801,6,74,32795,1682585.0
10381,2016,Santa Clara,El Camino Hospital,Prostate,37.36779,-122.07801,83,153,32795,1682585.0
10382,2016,Santa Clara,El Camino Hospital,Rectum,37.36779,-122.07801,14,52,32795,1682585.0
10383,2016,Santa Clara,El Camino Hospital,Stomach,37.36779,-122.07801,9,72,32795,1682585.0
10384,2016,Santa Clara,Good Samaritan Hospital  San Jose,Bladder,37.25116,-121.9449,1,65,32795,1682585.0
10385,2016,Santa Clara,Good Samaritan Hospital  San Jose,Brain,37.25116,-121.9449,19,100,32795,1682585.0
10386,2016,Santa Clara,Good Samaritan Hospital  San Jose,Breast,37.25116,-121.9449,177,30,32795,1682585.0
10387,2016,Santa Clara,Good Samaritan Hospital  San Jose,Colon,37.25116,-121.9449,47,52,32795,1682585.0
10388,2016,Santa Clara,Good Samaritan Hospital  San Jose,Esophagus,37.25116,-121.9449,1,250,32795,1682585.0
10389,2016,Santa Clara,Good Samaritan Hospital  San Jose,Liver,37.25116,-121.9449,2,100,32795,1682585.0
10390,2016,Santa Clara,Good Samaritan Hospital  San Jose,Lung,37.25116,-121.9449,27,56,32795,1682585.0
10391,2016,Santa Clara,Good Samaritan Hospital  San Jose,Pancreas,37.25116,-121.9449,6,74,32795,1682585.0
10392,2016,Santa Clara,Good Samaritan Hospital  San Jose,Prostate,37.25116,-121.9449,3,153,32795,1682585.0
10393,2016,Santa Clara,Good Samaritan Hospital  San Jose,Rectum,37.25116,-121.9449,17,52,32795,1682585.0
10394,2016,Santa Clara,Good Samaritan Hospital  San Jose,Stomach,37.25116,-121.9449,2,72,32795,1682585.0
10395,2016,Santa Clara,Kaiser Foundation Hospital  San Jose,Bladder,37.23924,-121.80269,6,65,32795,1682585.0
10396,2016,Santa Clara,Kaiser Foundation Hospital  San Jose,Breast,37.23924,-121.80269,197,30,32795,1682585.0
10397,2016,Santa Clara,Kaiser Foundation Hospital  San Jose,Colon,37.23924,-121.80269,41,52,32795,1682585.0
10398,2016,Santa Clara,Kaiser Foundation Hospital  San Jose,Liver,37.23924,-121.80269,15,100,32795,1682585.0
10399,2016,Santa Clara,Kaiser Foundation Hospital  San Jose,Pancreas,37.23924,-121.80269,7,74,32795,1682585.0
10400,2016,Santa Clara,Kaiser Foundation Hospital  San Jose,Prostate,37.23924,-121.80269,2,153,32795,1682585.0
10401,2016,Santa Clara,Kaiser Foundation Hospital  San Jose,Rectum,37.23924,-121.80269,9,52,32795,1682585.0
10402,2016,Santa Clara,Kaiser Foundation Hospital  San Jose,Stomach,37.23924,-121.80269,1,72,32795,1682585.0
10403,2016,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Bladder,37.334597,-121.995774,12,65,32795,1682585.0
10404,2016,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Breast,37.334597,-121.995774,357,30,32795,1682585.0
10405,2016,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Colon,37.334597,-121.995774,54,52,32795,1682585.0
10406,2016,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Esophagus,37.334597,-121.995774,2,250,32795,1682585.0
10407,2016,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Lung,37.334597,-121.995774,56,56,32795,1682585.0
10408,2016,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Prostate,37.334597,-121.995774,98,153,32795,1682585.0
10409,2016,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Rectum,37.334597,-121.995774,18,52,32795,1682585.0
10410,2016,Santa Clara,Kaiser Foundation Hospital  Santa Clara,Stomach,37.334597,-121.995774,3,72,32795,1682585.0
10411,2016,Santa Clara,OConnor Hospital,Bladder,37.32714,-121.93727,1,65,32795,1682585.0
10412,2016,Santa Clara,OConnor Hospital,Brain,37.32714,-121.93727,3,100,32795,1682585.0
10413,2016,Santa Clara,OConnor Hospital,Breast,37.32714,-121.93727,73,30,32795,1682585.0
10414,2016,Santa Clara,OConnor Hospital,Colon,37.32714,-121.93727,20,52,32795,1682585.0
10415,2016,Santa Clara,OConnor Hospital,Liver,37.32714,-121.93727,6,100,32795,1682585.0
10416,2016,Santa Clara,OConnor Hospital,Lung,37.32714,-121.93727,20,56,32795,1682585.0
10417,2016,Santa Clara,OConnor Hospital,Pancreas,37.32714,-121.93727,6,74,32795,1682585.0
10418,2016,Santa Clara,OConnor Hospital,Rectum,37.32714,-121.93727,7,52,32795,1682585.0
10419,2016,Santa Clara,OConnor Hospital,Stomach,37.32714,-121.93727,6,72,32795,1682585.0
10420,2016,Santa Clara,Regional Medical of San Jose,Bladder,37.36332,-121.84837,1,65,32795,1682585.0
10421,2016,Santa Clara,Regional Medical of San Jose,Brain,37.36332,-121.84837,12,100,32795,1682585.0
10422,2016,Santa Clara,Regional Medical of San Jose,Breast,37.36332,-121.84837,33,30,32795,1682585.0
10423,2016,Santa Clara,Regional Medical of San Jose,Colon,37.36332,-121.84837,28,52,32795,1682585.0
10424,2016,Santa Clara,Regional Medical of San Jose,Liver,37.36332,-121.84837,4,100,32795,1682585.0
10425,2016,Santa Clara,Regional Medical of San Jose,Lung,37.36332,-121.84837,4,56,32795,1682585.0
10426,2016,Santa Clara,Regional Medical of San Jose,Prostate,37.36332,-121.84837,2,153,32795,1682585.0
10427,2016,Santa Clara,Regional Medical of San Jose,Rectum,37.36332,-121.84837,12,52,32795,1682585.0
10428,2016,Santa Clara,Regional Medical of San Jose,Stomach,37.36332,-121.84837,3,72,32795,1682585.0
10429,2016,Santa Clara,Saint Louise Regional Hospital,Breast,37.03731,-121.57411,18,30,32795,1682585.0
10430,2016,Santa Clara,Saint Louise Regional Hospital,Colon,37.03731,-121.57411,6,52,32795,1682585.0
10431,2016,Santa Clara,Saint Louise Regional Hospital,Stomach,37.03731,-121.57411,1,72,32795,1682585.0
10432,2016,Santa Clara,Santa Clara Valley Medical Center,Bladder,37.31346,-121.93202,13,65,32795,1682585.0
10433,2016,Santa Clara,Santa Clara Valley Medical Center,Brain,37.31346,-121.93202,14,100,32795,1682585.0
10434,2016,Santa Clara,Santa Clara Valley Medical Center,Breast,37.31346,-121.93202,167,30,32795,1682585.0
10435,2016,Santa Clara,Santa Clara Valley Medical Center,Colon,37.31346,-121.93202,31,52,32795,1682585.0
10436,2016,Santa Clara,Santa Clara Valley Medical Center,Esophagus,37.31346,-121.93202,4,250,32795,1682585.0
10437,2016,Santa Clara,Santa Clara Valley Medical Center,Liver,37.31346,-121.93202,10,100,32795,1682585.0
10438,2016,Santa Clara,Santa Clara Valley Medical Center,Lung,37.31346,-121.93202,17,56,32795,1682585.0
10439,2016,Santa Clara,Santa Clara Valley Medical Center,Pancreas,37.31346,-121.93202,2,74,32795,1682585.0
10440,2016,Santa Clara,Santa Clara Valley Medical Center,Prostate,37.31346,-121.93202,27,153,32795,1682585.0
10441,2016,Santa Clara,Santa Clara Valley Medical Center,Rectum,37.31346,-121.93202,12,52,32795,1682585.0
10442,2016,Santa Clara,Santa Clara Valley Medical Center,Stomach,37.31346,-121.93202,7,72,32795,1682585.0
10443,2016,Santa Clara,Stanford Health Care,Bladder,37.43342,-122.17827,71,65,32795,1682585.0
10444,2016,Santa Clara,Stanford Health Care,Brain,37.43342,-122.17827,128,100,32795,1682585.0
10445,2016,Santa Clara,Stanford Health Care,Breast,37.43342,-122.17827,616,30,32795,1682585.0
10446,2016,Santa Clara,Stanford Health Care,Colon,37.43342,-122.17827,113,52,32795,1682585.0
10447,2016,Santa Clara,Stanford Health Care,Esophagus,37.43342,-122.17827,39,250,32795,1682585.0
10448,2016,Santa Clara,Stanford Health Care,Liver,37.43342,-122.17827,127,100,32795,1682585.0
10449,2016,Santa Clara,Stanford Health Care,Lung,37.43342,-122.17827,125,56,32795,1682585.0
10450,2016,Santa Clara,Stanford Health Care,Pancreas,37.43342,-122.17827,100,74,32795,1682585.0
10451,2016,Santa Clara,Stanford Health Care,Prostate,37.43342,-122.17827,188,153,32795,1682585.0
10452,2016,Santa Clara,Stanford Health Care,Rectum,37.43342,-122.17827,112,52,32795,1682585.0
